0;TrialType;2_PortFixCue;17:48:07.7011968
149;TimerEvent;FixationCompleted;19:01:08.5334656
149;ModOutcome;FixationMod_done;19:01:08.5411584
149;ModEvent;FixationMod_off;19:01:08.5412096
149;ModEvent;waiting;19:01:08.5422336
149;ModEvent;RespMod_on;19:01:08.5425408
149;ModOutcome;waiting;19:01:08.5448064
149;RespError_cuefrac;0.97941397232052;19:01:11.0850944
149;StimOn;False;19:01:11.0954880
149;valve_dur_ms;175;19:01:11.0956032
149;ModOutcome;RespMod_ok;19:01:11.0956416
149;ModEvent;RespMod_off;19:01:11.0957184
149;Cue_D;0.25;19:01:11.0965248
149;ModEvent;waiting;19:01:11.0972672
149;ModEvent;LickMod_on;19:01:11.1006848
149;valve_dur_ms;175;19:01:11.1027072
149;ModOutcome;waiting;19:01:11.1040256
149;ModOutcome;LickMod_done;19:01:13.0333824
149;ModEvent;LickMod_off;19:01:13.0335616
149;StimOn;False;19:01:13.0428416
149;Trial_ended;True;19:01:13.0429184
149;valve_dur_ms;1600;19:01:13.0429568
149;ITI;0.589247340843662;19:01:13.0430080
149;ModEvent;waiting;19:01:13.0433920
149;ModOutcome;waiting;19:01:13.0434176
150;Event;TrialNum;19:01:13.6435456
150;ModEvent;FixationMod_on;19:01:13.6487424
150;FixationDur;2;19:01:13.6671616
150;anchor_xy;(0.112138541984436, -0.45);19:01:17.4829440
150;Cue_xyRel;(-0.149542766204318, 0.370994556666214);19:01:17.4829824
150;Cue_xy;(-0.0374042242198813, -0.0790054433337858);19:01:17.4835200
150;StimOn;True;19:01:17.6974592
150;TimerEvent;FixationStarted;19:01:17.6974848
150;TimerEvent;FixationCompleted;19:01:19.5065088
150;ModOutcome;FixationMod_done;19:01:19.5143680
150;ModEvent;FixationMod_off;19:01:19.5145344
150;ModEvent;waiting;19:01:19.5167488
150;ModEvent;RespMod_on;19:01:19.5173504
150;ModOutcome;waiting;19:01:19.5226624
150;RespError_cuefrac;0.952945548077449;19:01:22.9224576
150;StimOn;False;19:01:22.9383168
150;valve_dur_ms;198;19:01:22.9384448
150;ModOutcome;RespMod_ok;19:01:22.9384832
150;ModEvent;RespMod_off;19:01:22.9385600
150;Cue_D;0.25;19:01:22.9392384
150;ModEvent;waiting;19:01:22.9401216
150;ModEvent;LickMod_on;19:01:22.9438080
150;valve_dur_ms;198;19:01:22.9454080
150;ModOutcome;waiting;19:01:22.9464576
150;ModOutcome;LickMod_done;19:01:24.5563392
150;ModEvent;LickMod_off;19:01:24.5564288
150;StimOn;False;19:01:24.5616896
150;Trial_ended;True;19:01:24.5617536
150;valve_dur_ms;1600;19:01:24.5617920
150;ITI;0.95299378477642;19:01:24.5618816
150;ModEvent;waiting;19:01:24.5621760
150;ModOutcome;waiting;19:01:24.5622144
151;Event;TrialNum;19:01:25.5267072
151;ModEvent;FixationMod_on;19:01:25.5318016
151;FixationDur;2;19:01:25.5490944
151;anchor_xy;(0.0134615221821989, -0.45);19:01:28.7798528
151;Cue_xyRel;(0.205502359521238, 0.34317456233119);19:01:28.7799040
151;Cue_xy;(0.218963881703437, -0.10682543766881);19:01:28.7804160
151;StimOn;True;19:01:28.9894144
151;TimerEvent;FixationStarted;19:01:28.9894528
151;TimerEvent;FixationCompleted;19:01:30.7933568
151;ModOutcome;FixationMod_done;19:01:30.8010496
151;ModEvent;FixationMod_off;19:01:30.8011648
151;ModEvent;waiting;19:01:30.8026368
151;ModEvent;RespMod_on;19:01:30.8030464
151;ModOutcome;waiting;19:01:30.8066432
151;RespError_cuefrac;1.47985559742164;19:01:32.7284352
151;StimOn;False;19:01:32.7333248
151;valve_dur_ms;0;19:01:32.7334144
151;ModOutcome;RespMod_bad;19:01:32.7334400
151;ModEvent;RespMod_off;19:01:32.7334912
151;Cue_D;0.25;19:01:32.7339776
151;StimOn;False;19:01:32.7380864
151;Trial_ended;True;19:01:32.7381632
151;valve_dur_ms;1600;19:01:32.7382016
151;ITI;0.582827561573511;19:01:32.7382400
151;ModEvent;waiting;19:01:32.7385344
151;ModOutcome;waiting;19:01:32.7385600
152;Event;TrialNum;19:01:33.3287808
152;ModEvent;FixationMod_on;19:01:33.3312256
152;FixationDur;4;19:01:33.3444608
152;anchor_xy;(0.328424179888528, -0.45);19:01:49.2962432
152;Cue_xyRel;(-0.35723191492835, -0.179959325839547);19:01:49.2962944
152;Cue_xy;(-0.0288077350398221, -0.629959325839547);19:01:49.2970368
152;StimOn;True;19:01:49.5059456
152;TimerEvent;FixationStarted;19:01:49.5059712
152;TimerEvent;FixationInterrupted;19:01:52.8930048
152;StimOn;False;19:01:52.9015424
152;anchor_xy;(-0.347450842986559, -0.45);19:01:53.7242368
152;Cue_xyRel;(-0.0586996118938165, -0.395669502948503);19:01:53.7242752
152;Cue_xy;(-0.406150454880375, -0.845669502948503);19:01:53.7247744
152;StimOn;True;19:01:53.9397888
152;TimerEvent;FixationStarted;19:01:53.9398144
152;TimerEvent;FixationInterrupted;19:01:54.1724416
152;StimOn;False;19:01:54.1779840
152;ModOutcome;FixationMod_elapsed;19:06:33.3764736
152;ModEvent;FixationMod_off;19:06:33.3766400
152;StimOn;False;19:06:33.3888896
152;Trial_ended;True;19:06:33.3890304
152;valve_dur_ms;1600;19:06:33.3891072
152;ITI;0.637866615614792;19:06:33.3891840
152;ModEvent;waiting;19:06:33.3898880
152;ModOutcome;waiting;19:06:33.3899648
153;Event;TrialNum;19:06:34.0344704
153;ModEvent;FixationMod_on;19:06:34.0395648
153;FixationDur;2;19:06:34.0568064
153;anchor_xy;(-0.592513121376984, -0.45);19:06:49.2169344
153;Cue_xyRel;(-0.0255287732296999, -0.399184520914059);19:06:49.2170496
153;Cue_xy;(-0.618041894606684, -0.849184520914059);19:06:49.2179328
153;StimOn;True;19:06:49.4342016
153;TimerEvent;FixationStarted;19:06:49.4342400
153;TimerEvent;FixationInterrupted;19:06:50.6236160
153;StimOn;False;19:06:50.6308864
153;anchor_xy;(-0.321431671842668, -0.45);19:07:00.5513856
153;Cue_xyRel;(0.335377030124641, 0.217995980845464);19:07:00.5514368
153;Cue_xy;(0.0139453582819725, -0.232004019154536);19:07:00.5519616
153;StimOn;True;19:07:00.7659136
153;TimerEvent;FixationStarted;19:07:00.7659392
153;TimerEvent;FixationCompleted;19:07:02.5787520
153;ModOutcome;FixationMod_done;19:07:02.5864064
153;ModEvent;FixationMod_off;19:07:02.5866624
153;ModEvent;waiting;19:07:02.5889152
153;ModEvent;RespMod_on;19:07:02.5895296
153;ModOutcome;waiting;19:07:02.5969408
153;RespError_cuefrac;1.68468442085439;19:07:05.9189504
153;StimOn;False;19:07:05.9293824
153;valve_dur_ms;0;19:07:05.9294848
153;ModOutcome;RespMod_bad;19:07:05.9295488
153;ModEvent;RespMod_off;19:07:05.9296128
153;Cue_D;0.25;19:07:05.9303552
153;StimOn;False;19:07:05.9384704
153;Trial_ended;True;19:07:05.9385856
153;valve_dur_ms;1600;19:07:05.9386496
153;ITI;0.826217072469283;19:07:05.9387008
153;ModEvent;waiting;19:07:05.9392768
153;ModOutcome;waiting;19:07:05.9393152
154;Event;TrialNum;19:07:06.7676800
154;ModEvent;FixationMod_on;19:07:06.7729920
154;FixationDur;1;19:07:06.7953792
154;anchor_xy;(-0.128622408713504, -0.45);19:07:20.0557440
154;Cue_xyRel;(-0.383605986367863, -0.113342168775523);19:07:20.0557952
154;Cue_xy;(-0.512228395081367, -0.563342168775523);19:07:20.0568320
154;StimOn;True;19:07:20.2800256
154;TimerEvent;FixationStarted;19:07:20.2801920
154;TimerEvent;FixationCompleted;19:07:21.0874496
154;ModOutcome;FixationMod_done;19:07:21.0950656
154;ModEvent;FixationMod_off;19:07:21.0951296
154;ModEvent;waiting;19:07:21.0960640
154;ModEvent;RespMod_on;19:07:21.0963584
154;ModOutcome;waiting;19:07:21.0983936
154;RespError_cuefrac;0.80826535066751;19:07:22.4496384
154;StimOn;False;19:07:22.4570624
154;valve_dur_ms;386;19:07:22.4572288
154;ModOutcome;RespMod_ok;19:07:22.4573056
154;ModEvent;RespMod_off;19:07:22.4573952
154;Cue_D;0.25;19:07:22.4583808
154;ModEvent;waiting;19:07:22.4594560
154;ModEvent;LickMod_on;19:07:22.4626048
154;valve_dur_ms;386;19:07:22.4639360
154;ModOutcome;waiting;19:07:22.4661888
154;ModOutcome;LickMod_done;19:07:24.4270336
154;ModEvent;LickMod_off;19:07:24.4272000
154;StimOn;False;19:07:24.4351616
154;Trial_ended;True;19:07:24.4353152
154;valve_dur_ms;1600;19:07:24.4354816
154;ITI;0.580970808435683;19:07:24.4355456
154;ModEvent;waiting;19:07:24.4359168
154;ModOutcome;waiting;19:07:24.4359424
155;Event;TrialNum;19:07:25.0302208
155;ModEvent;FixationMod_on;19:07:25.0342016
155;FixationDur;1;19:07:25.0458112
155;anchor_xy;(0.582545504296452, -0.45);19:07:32.1212416
155;Cue_xyRel;(-0.24986220615072, 0.312360173417635);19:07:32.1212672
155;Cue_xy;(0.332683298145733, -0.137639826582365);19:07:32.1217792
155;StimOn;True;19:07:32.3277824
155;TimerEvent;FixationStarted;19:07:32.3278336
155;TimerEvent;FixationCompleted;19:07:33.1369088
155;ModOutcome;FixationMod_done;19:07:33.1446400
155;ModEvent;FixationMod_off;19:07:33.1447040
155;ModEvent;waiting;19:07:33.1456896
155;ModEvent;RespMod_on;19:07:33.1459712
155;ModOutcome;waiting;19:07:33.1479168
155;RespError_cuefrac;1.04462750869051;19:07:35.3660032
155;StimOn;False;19:07:35.3725696
155;valve_dur_ms;0;19:07:35.3726848
155;ModOutcome;RespMod_bad;19:07:35.3727488
155;ModEvent;RespMod_off;19:07:35.3727872
155;Cue_D;0.25;19:07:35.3732224
155;StimOn;False;19:07:35.3781504
155;Trial_ended;True;19:07:35.3782272
155;valve_dur_ms;1600;19:07:35.3782656
155;ITI;0.725014108803596;19:07:35.3783040
155;ModEvent;waiting;19:07:35.3786240
155;ModOutcome;waiting;19:07:35.3786496
156;Event;TrialNum;19:07:36.1171456
156;ModEvent;FixationMod_on;19:07:36.1192704
156;FixationDur;2;19:07:36.1267328
156;anchor_xy;(-0.0554716695311813, -0.45);19:07:46.5695616
156;Cue_xyRel;(0.264554680852208, -0.300018034189924);19:07:46.5696000
156;Cue_xy;(0.209083011321026, -0.750018034189924);19:07:46.5701248
156;StimOn;True;19:07:46.7756928
156;TimerEvent;FixationStarted;19:07:46.7757056
156;TimerEvent;FixationCompleted;19:07:48.5890816
156;ModOutcome;FixationMod_done;19:07:48.5968384
156;ModEvent;FixationMod_off;19:07:48.5968896
156;ModEvent;waiting;19:07:48.5978368
156;ModEvent;RespMod_on;19:07:48.5981440
156;ModOutcome;waiting;19:07:48.6001792
156;RespError_cuefrac;1.4293630086729;19:07:51.1261312
156;StimOn;False;19:07:51.1379456
156;valve_dur_ms;0;19:07:51.1380480
156;ModOutcome;RespMod_bad;19:07:51.1380992
156;ModEvent;RespMod_off;19:07:51.1381632
156;Cue_D;0.25;19:07:51.1387648
156;StimOn;False;19:07:51.1457536
156;Trial_ended;True;19:07:51.1458432
156;valve_dur_ms;1600;19:07:51.1458944
156;ITI;0.503765861738364;19:07:51.1459328
156;ModEvent;waiting;19:07:51.1462784
156;ModOutcome;waiting;19:07:51.1463040
157;Event;TrialNum;19:07:51.6577152
157;ModEvent;FixationMod_on;19:07:51.6625920
157;FixationDur;2;19:07:51.6783744
157;anchor_xy;(0.471574564064655, -0.45);19:08:11.1639168
157;Cue_xyRel;(-0.109668091454369, 0.384672470703007);19:08:11.1639552
157;Cue_xy;(0.361906472610285, -0.0653275292969926);19:08:11.1646976
157;StimOn;True;19:08:11.3789952
157;TimerEvent;FixationStarted;19:08:11.3790208
157;TimerEvent;FixationCompleted;19:08:13.1804032
157;ModOutcome;FixationMod_done;19:08:13.1881728
157;ModEvent;FixationMod_off;19:08:13.1882752
157;ModEvent;waiting;19:08:13.1892992
157;ModEvent;RespMod_on;19:08:13.1895936
157;ModOutcome;waiting;19:08:13.1917568
157;RespError_cuefrac;0.959573622465355;19:08:15.9619456
157;StimOn;False;19:08:15.9703552
157;valve_dur_ms;192;19:08:15.9704576
157;ModOutcome;RespMod_ok;19:08:15.9705088
157;ModEvent;RespMod_off;19:08:15.9705600
157;Cue_D;0.25;19:08:15.9711232
157;ModEvent;waiting;19:08:15.9716736
157;ModEvent;LickMod_on;19:08:15.9749504
157;valve_dur_ms;192;19:08:15.9763200
157;ModOutcome;waiting;19:08:15.9772416
157;ModOutcome;LickMod_done;19:08:18.2077056
157;ModEvent;LickMod_off;19:08:18.2078592
157;StimOn;False;19:08:18.2220416
157;Trial_ended;True;19:08:18.2221568
157;valve_dur_ms;1600;19:08:18.2222080
157;ITI;0.6200946684089;19:08:18.2222720
157;ModEvent;waiting;19:08:18.2227584
157;ModOutcome;waiting;19:08:18.2228096
158;Event;TrialNum;19:08:18.8462976
158;ModEvent;FixationMod_on;19:08:18.8490880
158;FixationDur;2;19:08:18.8582912
158;anchor_xy;(0.00595817270500509, -0.45);19:08:23.0081152
158;Cue_xyRel;(0.240126919774274, 0.319904770829882);19:08:23.0081536
158;Cue_xy;(0.246085092479279, -0.130095229170118);19:08:23.0086528
158;StimOn;True;19:08:23.2282368
158;TimerEvent;FixationStarted;19:08:23.2282880
158;TimerEvent;FixationCompleted;19:08:25.0412800
158;ModOutcome;FixationMod_done;19:08:25.0493312
158;ModEvent;FixationMod_off;19:08:25.0493952
158;ModEvent;waiting;19:08:25.0510080
158;ModEvent;RespMod_on;19:08:25.0515456
158;ModOutcome;waiting;19:08:25.0554368
158;RespError_cuefrac;1.62498034464775;19:08:26.5979520
158;StimOn;False;19:08:26.6098176
158;valve_dur_ms;0;19:08:26.6099456
158;ModOutcome;RespMod_bad;19:08:26.6099840
158;ModEvent;RespMod_off;19:08:26.6100480
158;Cue_D;0.25;19:08:26.6107520
158;StimOn;False;19:08:26.6189696
158;Trial_ended;True;19:08:26.6190464
158;valve_dur_ms;1600;19:08:26.6190976
158;ITI;0.873690205334541;19:08:26.6191488
158;ModEvent;waiting;19:08:26.6194816
158;ModOutcome;waiting;19:08:26.6195072
159;Event;TrialNum;19:08:27.5080832
159;ModEvent;FixationMod_on;19:08:27.5118592
159;FixationDur;2;19:08:27.5278848
159;anchor_xy;(-0.74054825064286, -0.45);19:09:25.9914752
159;Cue_xyRel;(0.287155364514239, -0.278463276987639);19:09:25.9915264
159;Cue_xy;(-0.453392886128621, -0.728463276987639);19:09:25.9925632
159;StimOn;True;19:09:26.1992832
159;TimerEvent;FixationStarted;19:09:26.1993088
159;TimerEvent;FixationInterrupted;19:09:26.2838912
159;StimOn;False;19:09:26.2963072
159;anchor_xy;(0.470100760292309, -0.45);19:09:26.2985216
159;Cue_xyRel;(0.378794753804342, -0.128508888759913);19:09:26.2985600
159;Cue_xy;(0.848895514096651, -0.578508888759913);19:09:26.2990976
159;StimOn;True;19:09:26.5177216
159;TimerEvent;FixationStarted;19:09:26.5177600
159;TimerEvent;FixationInterrupted;19:09:26.7414912
159;StimOn;False;19:09:26.7460480
159;anchor_xy;(-0.123922631402464, -0.45);19:09:26.9109248
159;Cue_xyRel;(-0.394573540517339, -0.0656636971515602);19:09:26.9110016
159;Cue_xy;(-0.518496171919803, -0.51566369715156);19:09:26.9127936
159;StimOn;True;19:09:27.1211648
159;TimerEvent;FixationStarted;19:09:27.1211904
159;TimerEvent;FixationInterrupted;19:09:27.1428224
159;StimOn;False;19:09:27.1479680
159;anchor_xy;(-0.528299997122167, -0.45);19:09:29.7856640
159;Cue_xyRel;(-0.393215447988163, -0.073359467442643);19:09:29.7857152
159;Cue_xy;(-0.92151544511033, -0.523359467442643);19:09:29.7867520
159;StimOn;True;19:09:29.9937280
159;TimerEvent;FixationStarted;19:09:29.9937920
159;TimerEvent;FixationCompleted;19:09:31.8009600
159;ModOutcome;FixationMod_done;19:09:31.8086656
159;ModEvent;FixationMod_off;19:09:31.8087168
159;ModEvent;waiting;19:09:31.8096512
159;ModEvent;RespMod_on;19:09:31.8099456
159;ModOutcome;waiting;19:09:31.8120960
159;RespError_cuefrac;0.632040411625261;19:09:32.5344000
159;StimOn;False;19:09:32.5393536
159;valve_dur_ms;871;19:09:32.5394560
159;ModOutcome;RespMod_ok;19:09:32.5394688
159;ModEvent;RespMod_off;19:09:32.5395328
159;Cue_D;0.25;19:09:32.5399424
159;ModEvent;waiting;19:09:32.5403520
159;ModEvent;LickMod_on;19:09:32.5435264
159;valve_dur_ms;500;19:09:32.5447936
159;ModOutcome;waiting;19:09:32.5457792
159;valve_dur_ms;371;19:09:35.2395648
159;ModOutcome;LickMod_done;19:09:35.3741184
159;ModEvent;LickMod_off;19:09:35.3742080
159;StimOn;False;19:09:35.3841536
159;Trial_ended;True;19:09:35.3842304
159;valve_dur_ms;1600;19:09:35.3842816
159;ITI;0.743865456778493;19:09:35.3843200
159;ModEvent;waiting;19:09:35.3846400
159;ModOutcome;waiting;19:09:35.3846784
160;Event;TrialNum;19:09:36.1396480
160;ModEvent;FixationMod_on;19:09:36.1431680
160;FixationDur;1;19:09:36.1605376
160;anchor_xy;(0.52095938260246, -0.45);19:09:40.3105664
160;Cue_xyRel;(0.399909584981809, 0.00850434240124376);19:09:40.3106176
160;Cue_xy;(0.920868967584269, -0.441495657598756);19:09:40.3113728
160;StimOn;True;19:09:40.5280768
160;TimerEvent;FixationStarted;19:09:40.5281024
160;TimerEvent;FixationCompleted;19:09:41.3364480
160;ModOutcome;FixationMod_done;19:09:41.3441792
160;ModEvent;FixationMod_off;19:09:41.3443712
160;ModEvent;waiting;19:09:41.3469568
160;ModEvent;RespMod_on;19:09:41.3476480
160;ModOutcome;waiting;19:09:41.3539200
160;RespError_cuefrac;1.02429772661707;19:09:44.1043712
160;StimOn;False;19:09:44.1111424
160;valve_dur_ms;0;19:09:44.1112192
160;ModOutcome;RespMod_bad;19:09:44.1112576
160;ModEvent;RespMod_off;19:09:44.1113088
160;Cue_D;0.25;19:09:44.1119360
160;StimOn;False;19:09:44.1186304
160;Trial_ended;True;19:09:44.1186944
160;valve_dur_ms;1600;19:09:44.1187456
160;ITI;0.675212520721933;19:09:44.1187840
160;ModEvent;waiting;19:09:44.1190912
160;ModOutcome;waiting;19:09:44.1191424
161;Event;TrialNum;19:09:44.7984000
161;ModEvent;FixationMod_on;19:09:44.8034048
161;FixationDur;4;19:09:44.8177664
161;anchor_xy;(-0.16847746401023, -0.45);19:09:50.0432256
161;Cue_xyRel;(0.309365424716424, 0.253560710659255);19:09:50.0432640
161;Cue_xy;(0.140887960706194, -0.196439289340745);19:09:50.0437632
161;StimOn;True;19:09:50.2685696
161;TimerEvent;FixationStarted;19:09:50.2685952
161;TimerEvent;FixationInterrupted;19:09:53.3091328
161;StimOn;False;19:09:53.3207040
161;anchor_xy;(-0.307269774916242, -0.45);19:09:54.1086464
161;Cue_xyRel;(-0.021617821870066, 0.399415410040216);19:09:54.1087104
161;Cue_xy;(-0.328887596786308, -0.0505845899597837);19:09:54.1099392
161;StimOn;True;19:09:54.3316864
161;TimerEvent;FixationStarted;19:09:54.3317120
161;TimerEvent;FixationInterrupted;19:09:56.0914688
161;StimOn;False;19:09:56.0959872
161;anchor_xy;(-0.333108809507968, -0.45);19:09:57.8525952
161;Cue_xyRel;(0.195448751296009, -0.348998260191696);19:09:57.8526208
161;Cue_xy;(-0.137660058211959, -0.798998260191696);19:09:57.8533376
161;StimOn;True;19:09:58.0585472
161;TimerEvent;FixationStarted;19:09:58.0585728
161;TimerEvent;FixationCompleted;19:10:01.8657408
161;ModOutcome;FixationMod_done;19:10:01.8734208
161;ModEvent;FixationMod_off;19:10:01.8735488
161;ModEvent;waiting;19:10:01.8747264
161;ModEvent;RespMod_on;19:10:01.8751488
161;ModOutcome;waiting;19:10:01.8774912
161;RespError_cuefrac;0.213760627441315;19:10:02.8586368
161;StimOn;False;19:10:02.8699136
161;valve_dur_ms;1600;19:10:02.8700416
161;ModOutcome;RespMod_perfect;19:10:02.8700928
161;ModEvent;RespMod_off;19:10:02.8701440
161;Cue_D;0.25;19:10:02.8708352
161;ModEvent;waiting;19:10:02.8717440
161;ModEvent;LickMod_on;19:10:02.8753920
161;valve_dur_ms;500;19:10:02.8780800
161;ModOutcome;waiting;19:10:02.8801408
161;valve_dur_ms;500;19:10:05.5760000
161;valve_dur_ms;500;19:10:06.0851072
161;valve_dur_ms;100;19:10:06.5872896
161;ModOutcome;LickMod_done;19:10:06.5919488
161;ModEvent;LickMod_off;19:10:06.5920384
161;StimOn;False;19:10:06.6012032
161;Trial_ended;True;19:10:06.6013184
161;valve_dur_ms;1600;19:10:06.6013824
161;ITI;0.54180729204873;19:10:06.6014336
161;ModEvent;waiting;19:10:06.6019200
161;ModOutcome;waiting;19:10:06.6019584
162;Event;TrialNum;19:10:07.1513600
162;ModEvent;FixationMod_on;19:10:07.1551104
162;FixationDur;4;19:10:07.1690880
162;anchor_xy;(-0.226455626150805, -0.45);19:10:12.6049664
162;Cue_xyRel;(0.166663829497599, 0.36362503755544);19:10:12.6050176
162;Cue_xy;(-0.059791796653206, -0.08637496244456);19:10:12.6062464
162;StimOn;True;19:10:12.8269056
162;TimerEvent;FixationStarted;19:10:12.8269312
162;TimerEvent;FixationCompleted;19:10:16.6392448
162;ModOutcome;FixationMod_done;19:10:16.6469504
162;ModEvent;FixationMod_off;19:10:16.6470400
162;ModEvent;waiting;19:10:16.6484608
162;ModEvent;RespMod_on;19:10:16.6489088
162;ModOutcome;waiting;19:10:16.6522624
162;RespError_cuefrac;1.74039737539236;19:10:17.8057344
162;StimOn;False;19:10:17.8112512
162;valve_dur_ms;0;19:10:17.8114048
162;ModOutcome;RespMod_bad;19:10:17.8114688
162;ModEvent;RespMod_off;19:10:17.8115456
162;Cue_D;0.25;19:10:17.8125056
162;StimOn;False;19:10:17.8237184
162;Trial_ended;True;19:10:17.8238208
162;valve_dur_ms;1600;19:10:17.8238720
162;ITI;0.82539457889525;19:10:17.8239360
162;ModEvent;waiting;19:10:17.8244096
162;ModOutcome;waiting;19:10:17.8244608
163;Event;TrialNum;19:10:18.6625408
163;ModEvent;FixationMod_on;19:10:18.6672000
163;FixationDur;1;19:10:18.6852480
163;anchor_xy;(0.623440678135232, -0.45);19:11:48.1684480
163;Cue_xyRel;(-0.399866119916181, 0.0103482434827361);19:11:48.1684864
163;Cue_xy;(0.22357455821905, -0.439651756517264);19:11:48.1690496
163;StimOn;True;19:11:48.3860352
163;TimerEvent;FixationStarted;19:11:48.3860736
163;TimerEvent;FixationCompleted;19:11:49.1930880
163;ModOutcome;FixationMod_done;19:11:49.2008448
163;ModEvent;FixationMod_off;19:11:49.2010496
163;ModEvent;waiting;19:11:49.2020992
163;ModEvent;RespMod_on;19:11:49.2024576
163;ModOutcome;waiting;19:11:49.2050816
163;RespError_cuefrac;1.43302560230163;19:11:50.3133312
163;StimOn;False;19:11:50.3184128
163;valve_dur_ms;0;19:11:50.3185024
163;ModOutcome;RespMod_bad;19:11:50.3185280
163;ModEvent;RespMod_off;19:11:50.3185792
163;Cue_D;0.25;19:11:50.3190016
163;StimOn;False;19:11:50.3233408
163;Trial_ended;True;19:11:50.3234304
163;valve_dur_ms;1600;19:11:50.3234688
163;ITI;0.57798596987407;19:11:50.3235200
163;ModEvent;waiting;19:11:50.3238400
163;ModOutcome;waiting;19:11:50.3239552
164;Event;TrialNum;19:11:50.9163776
164;ModEvent;FixationMod_on;19:11:50.9216640
164;FixationDur;2;19:11:50.9456640
164;anchor_xy;(-0.413445119347165, -0.45);19:12:10.9403648
164;Cue_xyRel;(0.232050200834771, -0.325810841275337);19:12:10.9403904
164;Cue_xy;(-0.181394918512394, -0.775810841275337);19:12:10.9409280
164;StimOn;True;19:12:11.1590016
164;TimerEvent;FixationStarted;19:12:11.1590272
164;TimerEvent;FixationCompleted;19:12:12.9612672
164;ModOutcome;FixationMod_done;19:12:12.9689344
164;ModEvent;FixationMod_off;19:12:12.9690240
164;ModEvent;waiting;19:12:12.9705856
164;ModEvent;RespMod_on;19:12:12.9710592
164;ModOutcome;waiting;19:12:12.9748096
164;RespError_cuefrac;0.996380079779666;19:12:13.7071488
164;StimOn;False;19:12:13.7130880
164;valve_dur_ms;162;19:12:13.7131776
164;ModOutcome;RespMod_ok;19:12:13.7132160
164;ModEvent;RespMod_off;19:12:13.7132800
164;Cue_D;0.25;19:12:13.7137792
164;ModEvent;waiting;19:12:13.7143040
164;ModEvent;LickMod_on;19:12:13.7177472
164;valve_dur_ms;162;19:12:13.7203328
164;ModOutcome;waiting;19:12:13.7212544
164;ModOutcome;LickMod_done;19:12:15.6470016
164;ModEvent;LickMod_off;19:12:15.6470656
164;StimOn;False;19:12:15.6516352
164;Trial_ended;True;19:12:15.6517120
164;valve_dur_ms;1600;19:12:15.6517760
164;ITI;0.572164861053305;19:12:15.6518016
164;ModEvent;waiting;19:12:15.6520832
164;ModOutcome;waiting;19:12:15.6521088
165;Event;TrialNum;19:12:16.2326272
165;ModEvent;FixationMod_on;19:12:16.2365568
165;FixationDur;4;19:12:16.2465280
165;anchor_xy;(0.117511980304267, -0.45);19:12:19.8991104
165;Cue_xyRel;(0.366345656190149, -0.160595330537998);19:12:19.8991360
165;Cue_xy;(0.483857636494417, -0.610595330537998);19:12:19.8997120
165;StimOn;True;19:12:20.1130112
165;TimerEvent;FixationStarted;19:12:20.1130368
165;TimerEvent;FixationCompleted;19:12:23.9203200
165;ModOutcome;FixationMod_done;19:12:23.9279744
165;ModEvent;FixationMod_off;19:12:23.9280640
165;ModEvent;waiting;19:12:23.9297152
165;ModEvent;RespMod_on;19:12:23.9301504
165;ModOutcome;waiting;19:12:23.9335808
165;RespError_cuefrac;1.58167607957659;19:12:25.4878848
165;StimOn;False;19:12:25.5001216
165;valve_dur_ms;0;19:12:25.5002624
165;ModOutcome;RespMod_bad;19:12:25.5003264
165;ModEvent;RespMod_off;19:12:25.5004160
165;Cue_D;0.25;19:12:25.5011584
165;StimOn;False;19:12:25.5085184
165;Trial_ended;True;19:12:25.5086208
165;valve_dur_ms;1600;19:12:25.5086720
165;ITI;0.867751156384009;19:12:25.5087232
165;ModEvent;waiting;19:12:25.5091584
165;ModOutcome;waiting;19:12:25.5091968
166;Event;TrialNum;19:12:26.3901952
166;ModEvent;FixationMod_on;19:12:26.3958400
166;FixationDur;2;19:12:26.4044032
166;anchor_xy;(0.264731778956359, -0.45);19:14:25.3894528
166;Cue_xyRel;(-0.257098275847021, 0.306431846511568);19:14:25.3895168
166;Cue_xy;(0.0076335031093378, -0.143568153488432);19:14:25.3910272
166;StimOn;True;19:14:25.6161792
166;TimerEvent;FixationStarted;19:14:25.6162176
166;TimerEvent;FixationCompleted;19:14:27.4203776
166;ModOutcome;FixationMod_done;19:14:27.4279936
166;ModEvent;FixationMod_off;19:14:27.4280576
166;ModEvent;waiting;19:14:27.4295040
166;ModEvent;RespMod_on;19:14:27.4300032
166;ModOutcome;waiting;19:14:27.4326912
166;RespError_cuefrac;0.848878420090547;19:14:28.4592128
166;StimOn;False;19:14:28.4724736
166;valve_dur_ms;320;19:14:28.4726272
166;ModOutcome;RespMod_ok;19:14:28.4727040
166;ModEvent;RespMod_off;19:14:28.4727936
166;Cue_D;0.25;19:14:28.4737280
166;ModEvent;waiting;19:14:28.4746240
166;ModEvent;LickMod_on;19:14:28.4781696
166;valve_dur_ms;320;19:14:28.4813184
166;ModOutcome;waiting;19:14:28.4829952
166;ModOutcome;LickMod_done;19:14:30.6907648
166;ModEvent;LickMod_off;19:14:30.6908800
166;StimOn;False;19:14:30.7094912
166;Trial_ended;True;19:14:30.7096960
166;valve_dur_ms;1600;19:14:30.7098240
166;ITI;0.878464997456626;19:14:30.7098880
166;ModEvent;waiting;19:14:30.7105536
